id,degree,in_degree,out_degree,pagerank,community
0xcd7a1da5cb1f4e3dd239ecd23e8c2268f9f38a2e,2,1,1,2.0297351837809076e-05,1
0xcf06921ff2ad4c99df77dcf741d6ce51061de643,1,1,0,2.0290858487338974e-05,1
0xd183574c6e1388c2ba39b24250f61cbce11fe8ee,5,3,2,2.7915264139594575e-05,1
0xd203cb30344dcddeff030dcadef5674b5e5431ae,4,2,2,2.040317749501362e-05,1
0xd50028dae57c994b7f9b775941626935da13328c,2,1,1,2.036948091091348e-05,1
0xd5a6c7f8c9c32e01da2710a99d26f58face1d75d,5,1,4,2.0958203209997676e-05,1
0xd5d648f5e156cc079399e739bbc023db98c66b35,2,1,1,2.1408512413946082e-05,1
0xdf258f7250adbaaeda814fe5d6689c270e992e71,2,1,1,2.0529370379177313e-05,1
0xdfa5b552869225ee92477e1a06cd9becc7b2be3d,2,2,0,2.7795027855185478e-05,1
0xe351095b2d29aa7e709f8ba4c32a5f8e4b418e4d,2,1,1,2.0387715312281426e-05,1
0xe3921277177e0b9acd49f90d6d02a155d6b3a894,3,1,2,2.1413168127493677e-05,1
0xebcfc1e06e03ce455bd86ae0e96d78d3e88fa77d,1,1,0,2.0286058776623714e-05,1
0xf12e2a22557fee1a87b008325c4ee7f2dbcf6334,1,1,0,2.2219661195476275e-05,1
0xfe2610062d1fc38203427ed1defe48f1caf056f3,2,1,1,2.0302976655488318e-05,1
0x41f455283d6230a4ee83ae7216fffb527bbd862a,2,1,1,2.0919832070184645e-05,3
0x41ff54b8bc443b333ae0476458681ac95725c771,3,1,2,2.02805216388502e-05,1
0x4215719bd00043ea519bb8fa022a008e4cc49bfe,2,1,1,2.046088205227019e-05,3
0x421f82c3ed7d7f438ca0992d0d95dbf74fb2b639,4,2,2,2.0603213290180916e-05,7
0x42236b2bc8ef97617a80ab11eb656257ad0002a7,3,1,2,3.155349656592711e-05,5
0x4223b64e4dc411d4dbe43c686386ec5a7a0002a7,2,1,1,2.061267089470565e-05,5
0x423a5751532f98c7f65605ea396fef1eb1fa70fb,2,1,1,2.3574578161990236e-05,2
0x42482720814c465583cc79766a82623f79e4ad2d,3,1,2,2.1233685184849154e-05,12
0x424989281073aa37f3d3e1806d075a297c2ec304,1,0,1,2.028045980167244e-05,97
0xb963eb8fbd2d8c74c6fc522298a26f165dfdc014,3,3,0,7.210539031485357e-05,97
0x42688eedfe34eacf64d5e9dec7575b9c32f8ffe6,2,1,1,3.492390140560087e-05,15
0x426a20b4b12d31e1aaeff093d89ca2fd36214407,2,1,1,2.0726236849569333e-05,1
0x426c351e43c5271c9914b1b8071dd24a4e481a1f,4,2,2,2.0337454803730313e-05,7
0x42792d82351383d5cb9f5d88eaf8bb596b78d97f,2,1,1,2.2657769134296986e-05,2
0x427a1c7a175f47302198cbad371b329aad6e700d,2,1,1,2.0673072911620782e-05,5
0x427e7abc94adf8b5b47a2aa321a3e3a179f6fd4e,1,0,1,2.028045980167244e-05,6
0x56d73435e5fea470db710b19199069cbc5d8c7db,2,1,1,2.2112974395512404e-05,1
0x5c9e2a6fec34b510996a8e2a3d1e2c47a382a8b9,2,1,1,0.0001435802643231286,1
0x6604b79b688a2e78414f1b91d9a4f2ee4bd51cf6,5,2,3,2.1877691135088742e-05,1
0x768a89285917ce07350402011bc1aa7ec49d3480,4,3,1,2.6389909366842557e-05,12
0xc2a1e37dc2948dff8bec940213fb491f72c54a6a,4,2,2,3.750139804679306e-05,1
0xc79b5675ed5ef23d378f4b152da795f97884f1c5,1,1,0,2.5372765682689002e-05,1
0xd125653c85be84f196efdd3503baf2dd501418f8,2,1,1,5.007786061078301e-05,1
0xdaa27d84ea816f28f4c420f7b0ad6a9998b7e305,2,1,1,4.595263466947282e-05,1
0xdbedb1b7d359b0776e139d385c78a5ac9b27c0f9,3,2,1,8.244044763058705e-05,3
0xdceb0bb3311342e3ce9e49f57affce9deac40ba1,2,1,1,2.404215862715652e-05,1
0xe5f76beb91c34e1f35b937e4a0d04d8ae9bf1d1d,2,1,1,5.110534134277763e-05,1
0xeb221c9e0e1a064f0ec7020b9d7695146eb3b00b,2,1,1,2.2746166737251304e-05,1
0xedbc0ec0a3f564dc45fa7b6c379b3fbfdc09727a,2,1,1,2.3259768402485275e-05,1
0xf62e88736b6f1842f5b1f7e237163ac507042dfa,2,1,1,7.031476318254425e-05,2
0x4298d62d19aa9119eb27e817a8c2a3a1979d0fa7,2,0,2,2.028045980167244e-05,5
0xd9734dfd98f1dcef002a25354be484bfcf426825,13,11,2,0.00014011747131251464,5
0x42acaed017822d132cb33172efa3c45f16678523,2,1,1,2.0408594549318346e-05,7
0x42b0d3cedefe67dcbdf22407bcc42c47eca2dcbf,5,2,3,2.071281811630284e-05,7
0xad7a540468caed620bbe97c3d0fab76be9f54355,9,7,2,2.156236900910386e-05,3
0x42b7b7e5494aeb6aaee31ed12fba37d59ff5a443,10,3,7,4.02325764018988e-05,1
0x42bac4bf06f77c052b86eaff3c6836c854b02095,4,1,3,2.0480729575188993e-05,1
0x42bcb51796dd21fbe033c583bfc6b996edd63a04,3,2,1,2.04585047307999e-05,7
0x42be12bbf69faee5b216b0f8cd1d23e4ace3b663,2,1,1,2.1690057705668278e-05,1
0x42c02fb3156d29e968462e5f71558fcfcae98f84,1,0,1,2.028045980167244e-05,3
0x42d335d50a5e39e611f3910f16bd4411650ed16a,1,0,1,2.028045980167244e-05,1
0x0280d0d43f48b69088b092cf5bb303effb7dd823,1,1,0,2.067215845341343e-05,19
0x42d763414fec04f3d6c0cf902cb2ae4980328e57,2,1,1,2.7264961254639263e-05,3
0xbc18c92a57c27f170694e206328f71ddd30d483e,4,2,2,4.98996751247886e-05,1
0x42e0dcdf93497be1d66ace1f05b3981f282b6681,3,1,2,2.0293002149591923e-05,5
0x58f49995ec802fd519a9699b23f9257ccc11b9aa,2,2,0,2.0315028502585977e-05,5
0xd94489b1b8d08cb52258b2aef13cab30b13638e4,2,2,0,5.481459201431992e-05,5
0x42e2894f778070e1d8f3952addaf7883400c6374,2,1,1,3.142576298512609e-05,7
0x42e3ffff2f9e99e0a47de9bf8559a8eb8d43fc0f,1,0,1,2.028045980167244e-05,3
0x42e9140c013a75bc24694cab40312a8d56bfeb62,5,2,3,2.028691635506792e-05,12
0x4335f31c3278cb40ee32bf7ec70a3ee6cffed7c2,6,2,4,3.997694483931579e-05,7
0x433d46a991c3ee2deaeb8e58951338dfbf4ff6ba,1,0,1,2.028045980167244e-05,2
0x43505c441992e381bdac8a648e4104e9cd07a842,8,2,6,2.3392244517257796e-05,7
0x313ef998e22151f4c041f8baf787d4647aade948,1,1,0,2.227954307524122e-05,7
0x56d76256b1a1acdb4dd2ecc5effcb13438de3d11,1,1,0,2.100347752314566e-05,7
0xdefc70e7269a1f5ec003a6ed5595051d20a3f2ea,2,1,1,2.176972563439139e-05,7
0xe3eb0edadb49e0362dae60ff41d67803290a2ab3,31,10,21,4.121483160392869e-05,7
0xebb2c92d629f2206ca2f4c26fb084bc55be0a0ca,1,1,0,2.1767853462923913e-05,7
0x4352b739177a7b537323b5c8d176021172a0a0d6,2,1,1,2.0588992748141207e-05,3
0xfb2186bd8d5edfbe3d7c33c87824699fa38f858f,2,1,1,3.782141303783094e-05,3
0x435c067c47a04ec4c413124054c83f47c04b12ca,1,0,1,2.028045980167244e-05,12
0x438bbb0e4a390b878d377d6d084d53751cf028d7,1,0,1,2.028045980167244e-05,1
0x4390c61540d73dffb2aeb56940bf330967600b4e,1,0,1,2.028045980167244e-05,1
0x8b1f7123a81898bf71db9846434e88de541e2048,2,1,1,3.7555436639399485e-05,1
0x439790bcecbafd5c5eeb389a6cf369bf73cb592c,2,1,1,2.0682664894614507e-05,6
0x439b9a269cc68687df8f8c8a2832bcf09f087e22,1,0,1,2.028045980167244e-05,3
0x43a9c1951ab23944a08c9ffa162cb0c2e99a8f23,2,1,1,2.068220344906144e-05,18
0x43ad9637bcc07d035367f830bd7a8390df265868,3,2,1,2.305776091521511e-05,1
0x43da43a151c8140de2af3026dc092232870e40c4,5,1,4,2.2164418365376833e-05,7
0x43f45c56a74a7094a8c6ffb11f588fb4bd61b1b7,2,1,1,2.5293836120232763e-05,6
0x440b494505502026538af6373eb0890cb25d4ab8,2,1,1,2.0447366070636087e-05,1
0x44304e5ac31c1b5ab3635a7fe96474ba8306de51,1,0,1,2.028045980167244e-05,6
0x4441dfdbb70490d662f79c9f288410be56cd8f39,1,0,1,2.028045980167244e-05,1
0x4446f1741f00814dfab6c1b315bdd82f00ef5d8b,5,1,4,2.4022734133150387e-05,3
0x444d38186d77197cae5ddc0d52a11c03df83ef59,3,1,2,2.63457434905531e-05,5
0x4459e0b3bf538681bc0c42919c3dd5d81bc742ab,3,2,1,4.407261847649722e-05,1
0x445ba5093698e59d81dc4137c85779a99ec13177,1,0,1,2.028045980167244e-05,1
0x5276feac519bbec9f5568cef9dfb7807e93be2dc,2,1,1,2.0305582987507163e-05,0
0x5b770a2d5d70cb6d71d4fdc8c02776f05a8c3742,3,1,2,0.00010207751275828628,0
0x5ba383530db75a22e028239dbc777c7ee8ce4752,4,2,2,0.0001497280127187037,0
0x7e7478516e5928cc9f4ad19af3092782f3382cd8,2,1,1,2.051696476931727e-05,0
0xb2b34446d9cfb6719543ef5246481f218367b43a,4,1,3,2.3608037314710642e-05,0
0xbb2bedacb02520d450f3d428b51364ca8fa50b79,14,4,10,4.0438710452681936e-05,16
0x447dbff9ef4edb62f4114090b96cbab58671c7af,2,1,1,2.071978367368394e-05,0
0xeb56429c9ff5db74109a89b44e75bfaf416c293d,1,1,0,3.794034773582261e-05,0
0x44b548f180aa12f057db56ece016e6db4fc37f24,2,1,1,3.7918508866213475e-05,3
0x44b54f249a9ac0dff4e0d512c0c585b70ac47c30,1,0,1,2.028045980167244e-05,1
0x44b847279b5057aff5f9875944f6c3bf435254d3,2,1,1,2.2854622372547597e-05,7
0x44d0cc7e22496b3e89726afd5070baec6c3174e2,3,1,2,3.938517494706145e-05,5
0x44d237b6022f0bf10c23fa57a94f9c6d7b23c147,1,0,1,2.028045980167244e-05,1
0x44d32072063e4612fd4aa64c2c634fe31cfbd06c,4,2,2,8.777226293573646e-05,1
0x44d38a639a807064e6f6723f7e9b7d9382fbd06c,2,1,1,2.068220344906144e-05,5
0xef34e52ee7f94b10a64d8b23dc69c1aef92306d2,4,4,0,2.0655316919477428e-05,7
0x450ab50766f53c50455a2a5c3bc1c82a3e69de80,1,0,1,2.028045980167244e-05,1
0x450ba3effa0b53c12df3340c096e11c70145ab8a,2,1,1,2.1654039115022798e-05,12
0x4513490fecdabc4f02ad80cf50d6f9957f5af226,2,1,1,2.0311023981864304e-05,7
0x451cce13c6e013f463df6c156b7661b19df6541a,6,4,2,2.0317587162166553e-05,7
0x451f7579465539dde9f1a84eec4b8f6707885b4b,2,1,1,2.061267089470565e-05,5
0x45209aa27d2f4592baba7dcaa72bc9641d2a7ec9,2,1,1,2.0459592607011723e-05,1
0x45573d71ac9ceab9794f51abbc546648de61e582,1,0,1,2.028045980167244e-05,98
0xcfec5b7646e32e2e4359cbb5de2887ee79184cf8,2,2,0,5.483041347712653e-05,98
0x4560836eb69eb4dc9180d6368b188c9c5e99c892,2,1,1,2.3737118635164253e-05,1
0x456fa4859e71f6a5482452d14a1e62b40265640e,2,1,1,2.051458247786064e-05,12
0x457722b7ff836903ba118cba38ddd59e48b6e76b,1,0,1,2.028045980167244e-05,7
0x11e7dbe4bdfeda568eca05d36ba4aee634aeaa71,1,1,0,2.102663831305183e-05,7
0x459143f19c77a9cae782dd1cd933957cea845c58,5,3,2,6.820251503757212e-05,3
0x4591c187f28c2ade3ac43ee63867e78e82845c58,2,1,1,2.0673072911620782e-05,5
0x45941be28f5cbdbbe7c796121997710aed3f7eb5,2,1,1,2.089026222445737e-05,3
0x4597f392e6c2fbc50b575f5e11a9e036ef4747ea,3,2,1,2.0722924142283094e-05,2
0x45a6e007c874ffc6321d6fb90eac272dd6864bfa,5,4,1,8.893467873795522e-05,3
0x45b69fd499f068b7306d743d2f8b2ad5c54d99a0,5,4,1,7.189777849086866e-05,1
0x45cbdc2d865234d623d612f760c425a733b08f94,1,0,1,2.028045980167244e-05,3
0x45d338437d5e2e7cd230d5d81d02212475289669,3,2,1,3.901709854982269e-05,29
0xd446a40fc64f525ad783ad00a55f99298de321df,2,1,1,5.353299899253885e-05,29
0x040b437960b05a629a968691adfccb09b7c1bed7,1,1,0,2.0373665885897786e-05,7
0x08cc98ad9d617f122c8c5cb8a8c3e7efe9a08660,1,1,0,2.034456746979399e-05,7
0x0b74d09a6ffefd62fabb8106273a3a13666c849f,1,1,0,2.029721645006445e-05,7
0x0bbda4ac8f1dd2c4491074906639f82be91c565e,1,1,0,2.0312909202124712e-05,7
0x0bdee25c96d0e73e8d0ef7ad04e3c1f46c2a3a8a,1,1,0,2.0497404407747907e-05,7
0x0d4565bb1422ad93f41e5b315e5fb69a705e3f6f,1,1,0,2.028589488768964e-05,7
0x10b2e85d4025a97715531242d6b1186296ab0b47,1,1,0,2.2201373481578038e-05,7
0x161e362b9f8f049b50b88be1be83d620faedefe0,1,1,0,2.0508632302802084e-05,7
0x1d355cc3fe9a365ddd7eb9e65b969895c35a37bc,1,1,0,4.343166015847907e-05,7
0x1fe94b1784e9c99b1612c862e82beb2540715b8c,2,2,0,2.216846137206754e-05,7
0x20eab3aef0e83f486eb34845b1bd7317389aa43e,1,1,0,2.0748762884447724e-05,7
0x2254cc39c8447db27f788612b2e5e74b33c69d2f,1,1,0,2.0338072493131724e-05,7
0x24dc95650a3bb0d7e8309c2c6dc404a072b80d75,1,1,0,2.054652201706277e-05,7
0x2589f260a2a7e47c8a067ed274a911e360a6520e,1,1,0,2.3500028410119335e-05,7
0x270e5364efa349c7bc550b69ac488f2c27c92759,2,2,0,2.0284659076362684e-05,7
0x27e5ea26272bfb3169bf57349dc9f3661d9c0789,3,3,0,2.1624637807700875e-05,15
0x296a843f04e7341ea719ea37ee6f0a8e20dac65c,3,3,0,2.4102544259297245e-05,7
0x39cc360806b385c96969ce9ff26c23476017f652,5,5,0,2.0281741935692206e-05,0
0x3c72ff7929093213d10dc90f044c4bdbd040343b,1,1,0,2.0308446394842277e-05,7
0x3f07cd9392479912d46e697365e7dd0543357e1a,3,3,0,2.0885826222827413e-05,0
0x3f30d9bd1ba6825661ce5ab199759971c379f655,1,1,0,2.043947353155719e-05,7
0x4375fbb885b77e066517e9469c6eb2f94296caf6,1,1,0,2.0629694515181007e-05,7
0x465ff9975f4defafbf2118d131ca3e2a84eb1350,2,2,0,2.0410772568003152e-05,7
0x4753a6245cacf41187febfcb493a23784d859aca,5,1,4,2.0326996588437095e-05,7
0x47be4b1b6921a36591142e108b8c9e04bb55e015,4,3,1,2.0345931332332804e-05,7
0x48b46e08a39c32a4ed26c114c6c85d0935d87ad3,2,1,1,0.0002907122774797498,7
0x4af017c4a7eaf4c268958b0bef586c4eadc3b989,2,1,1,2.076020340802049e-05,7
0x4b7cb78418924a41e48101298c48dd374e7dbee9,1,1,0,2.0336086126073853e-05,7
0x4eeaaca0b1b707c70fa9eb7e2efdc5236000a0c0,1,1,0,2.0456338572162184e-05,7
0x5030dae8eaa209191229ace3fb68b453d6cc22b6,2,1,1,2.0433120547158914e-05,7
0x51ffe9a1d7b830cf71113630b627cf7f26cf23c1,9,5,4,2.5477654799947025e-05,8
0x5270e8d5e7e53841be327da5d927b754a8b9dee9,4,3,1,2.0794568154333277e-05,2
0x52936ef55921589f164843d2af4a414e70727543,10,4,6,3.319779113715414e-05,7
0x52ab8cd9afc20d0aa44b2d822c9cfbbce025b800,2,1,1,2.034762722889965e-05,6
0x53a3870aa86c08fce6834fb82054a3deb24701c7,1,1,0,2.3458034380660436e-05,7
0x5518a3af961eee8771657050c5cb23d2b3e2f6ee,2,1,1,2.053392917424075e-05,7
0x55acbb37a40e1238b2c740994f287d5b010cdc9b,5,2,3,2.139346168221299e-05,7
0x5a910dd846f06738b70fc2be07df38cda1011580,1,1,0,2.034665312295032e-05,7
0x5c50600a7a968c8c2bf82d63318f01240227217e,4,2,2,3.864216233000187e-05,7
0x5e7f1064a9a643f8eeb6d71ebcb80d5424bca533,2,1,1,2.0346838928340687e-05,2
0x610e6ae72cb5419efeec77493eab63a130b4923b,2,2,0,2.028087967654379e-05,7
0x63876688047c57ba612533b7a128c981f72af860,5,1,4,4.1878129392267166e-05,7
0x6389691b3be5cfc3bea3451f4a199f1a6027a42b,8,3,5,2.031242714973143e-05,7
0x6492effb1b473e141dc8c9df0234d4e6ac0bc3a5,1,1,0,2.0348301269597298e-05,7
0x6630c15b702be734e22f95a0e1f463be1b22f00c,2,1,1,5.514097212521384e-05,7
0x6638dab66944e297c1880815a582787680ad6f80,4,2,2,2.3469392834739793e-05,1
0x667e4d11a8c898743b591ee3a44f1f1d5be6bcff,4,1,3,2.0508742978257132e-05,7
0x66ab11ef7782a7dbacad643139f059629260a24e,1,1,0,2.0281337318357936e-05,7
0x687bb58649a38148d667c2e2fea09a52a967e0ce,2,2,0,2.02855592508721e-05,7
0x68d482f2e1115281e8f83a567bd771327eae7f16,5,1,4,2.02822466031342e-05,7
0x6a444a279c55dce34da97e04b68016dab8bbe9de,2,1,1,2.032889078370356e-05,6
0x6b0c5961c2e611be29a086022298610b86fdbb52,1,1,0,2.047371326463124e-05,7
0x6bba135663447a5e749bb8b60d3e18c9c2eb0e25,3,2,1,2.0284222517758476e-05,7
0x6d138a5c5d2cc08758e1bc0a262977cf70ad825d,4,1,3,2.4318611563183138e-05,7
0x6fd2324939767384650ca72be466b90a51b6f91d,1,1,0,2.0690805986180252e-05,7
0x706c2354737533b99c406d684c15db75d6ebcaf9,3,1,2,2.0342706481556622e-05,7
0x7255e6074f34780591dcf89cd9470313b235a767,3,1,2,2.0319222437344443e-05,7
0x7397b8ec4048463cdff1a2b5b0fa8197c129f692,5,2,3,2.0288741580270972e-05,7
0x7406148f2008bfd5bd8805ed0fce1f680ee6dad3,10,5,5,2.051744979161959e-05,7
0x74bf9bef07ff54f5c70786fa4bdad45a3cca5625,7,3,4,2.0453317529278067e-05,7
0x7750144e95462f292564d82e86ccd4137280cd93,4,2,2,4.1804142836571755e-05,7
0x78501b5d80f23c61a4f3a144213322caac6cbaf2,6,4,2,4.4897932214617505e-05,12
0x7862a9e78740c5aab4f664b5b92042a55abee9b1,2,1,1,2.0280888325798692e-05,7
0x790e0e62cecd45dd5969d706497fe3647f3438a7,3,2,1,2.231498090062914e-05,5
0x794ebf88bc15ba64e0802dbb095320dc2e1b3c03,6,5,1,3.14895834329619e-05,5
0x7b2dd4bab4487a303f716070b192543ea171d3b2,10,4,6,2.0325661935356963e-05,3
0x7bdd717ef223cd2889f809f161b023e41e3d7d71,2,1,1,2.032435914818771e-05,7
0x7e27db57d0003a2769775f50a3fbdcc43238eb8c,2,2,0,2.5811256616940412e-05,1
0x7e6bee8157aceb2cbaaa74868f99a369f9e5d4c1,1,1,0,2.1331660843261545e-05,7
0x820afd2a4134dd4ab05848ba3987b69b32bee327,3,2,1,2.034571511941965e-05,5
0x823b59d12fc36e3d2bd463317a4cb6bc06c5b846,2,1,1,2.1258715741793953e-05,7
0x825ca7fe8a0e6af25719d1b9f9f0b6fed6c26689,2,2,0,2.028097512749035e-05,7
0x82ad6ed56b110de24518ce0ac0e6196dd23558ab,1,1,0,2.5971543974893856e-05,7
0x83885cab02a0b906836225442fa17dcfe9cbf797,2,1,1,0.0003404320013777254,7
0x87ff79bdf74a54213007c95ce5f12ca995585346,2,1,1,2.1614518481002147e-05,7
0x8838188c31eff2cb2ebd1cd57a3a5b2191d642aa,1,1,0,2.0281356508257693e-05,7
0x88c42c471a4892e5fe30e3850d7e05bdc263658d,2,1,1,2.0438445505411346e-05,7
0x8987ca55e635d0d3ba9469ee31e9b8a7d447e9cc,3,1,2,2.0938997849680117e-05,12
0x8b80417d92571720949fc22404200ab8faf7775f,6,3,3,2.0343176105049693e-05,7
0x8c765e77f1d127b1d8f59d06652db4351c80de6c,2,1,1,2.0527685098612032e-05,2
0x8e1df8ff2279a2826633bdd58062386484220c0b,4,2,2,2.2892979472687693e-05,7
0x930b6c0f6f6d47c00c256049d065cf0eda4b7fb8,2,1,1,0.0019135159269462602,7
0x9322c6ccbce9fcc9bdc45fe2830704907330454d,3,2,1,2.1643771978794572e-05,7
0x93298950637405485452f2ccf35dfd97ddafb0f8,2,1,1,2.0309352006567007e-05,7
0x941e514c57c3aa3ab1683a2953003008a0c5214e,2,1,1,2.038924338765268e-05,7
0x94288d414171a275c51cc39804a2bd78120bb1e1,2,1,1,2.028711647781027e-05,7
0x960b71d95576ed117d50ddffa1ea7225284e95be,3,2,1,2.061541107805725e-05,7
0x97f512e2c659ff506a469afc3f1b75ce4d5ceef9,3,2,1,2.0300001684169733e-05,7
0x9941fb0a1ca4accb97ec66e4fd8e77d8e49e793a,10,6,4,0.00021220273514726268,7
0x9964fdca138d8cdc0a8ffe85148324f8607b6cf0,2,1,1,2.0292317074169405e-05,0
0x9a19063136c5f108a8900f2ac50e3ca83c9e7c43,3,2,1,2.7167466757833264e-05,7
0x9aaab2d4e8de6372078cd365c3a3f23774d36bab,2,1,1,4.363771730467348e-05,7
0x9ad5cdc89001a2eb0cc7713c788f843de881d803,2,2,0,2.0282150655964937e-05,11
0x9b4b83bb1e0cde866713fd0ff0b8b97a7e50846e,2,1,1,2.6718594295837697e-05,5
0x9bfdd389f4c7b4dfde8612551829b4772e7ebc58,9,6,3,9.781203451094317e-05,12
0x9d50a7613620d52a53f88ac41784b0d315428634,2,1,1,2.035051746635971e-05,7
0x9eb6cc0294d38b685df65a65354126f8abf3b805,12,6,6,2.922850139979328e-05,7
0x9efd99d86a039d41553757084f0aa650d975a9cc,2,2,0,2.0855441679802137e-05,7
0x9f51f267527a8517f39f207e41ea2c05c643fbb5,5,4,1,3.625108343732558e-05,3
0xa0027f88585833f6d8ded8376ad398eafca01340,4,4,0,3.554530376698049e-05,12
0xa233c3d855b52a4e9eeb844492eda0388b30cc56,4,2,2,4.909634871997088e-05,7
0xa5e63142accc1c046c66e12364d3d72bffcc943c,1,1,0,2.119076493510253e-05,7
0xa94516aaae5ebe72aa995925342eaa411edb17b6,1,1,0,2.0373710331297793e-05,7
0xad3430c88cc69d7d9192b7dee2a44d29556d0f9e,2,1,1,2.055010688340558e-05,2
0xaf23b7830d71ddd967c375c37fe3b1d4b1241fcc,5,2,3,2.0691736635401507e-05,7
0xaf497fe23122ebc7906ae5a26f14021603abb494,2,1,1,2.6500842805711953e-05,1
0xb062a93005dde23e73888512e556a75851609f5c,10,4,6,8.858924539011653e-05,42
0xb1398ef2d61fbb337379795f49f5b9125605167a,4,3,1,3.058350715031856e-05,7
0xb1ff609d3341fe5a822faae973b8c5a227d8889e,7,5,2,2.031318368559441e-05,6
0xb43f7331c68c611af227358eb17f9afc719b534a,3,3,0,2.185247504560397e-05,12
0xb6418ea13e1be619242619039ced0213600b88a6,1,1,0,2.0486442188743392e-05,7
0xb724412857eb1c4e956782165c90c32f3d4e2d66,2,1,1,2.0959041812298057e-05,2
0xb73c24a5212dd60bf4b2eda7818e07eee98b3fd5,6,3,3,3.908672201780641e-05,2
0xb90882b455436207a836a69143e9ae4447bc65a2,2,1,1,2.055711231861792e-05,2
0xba8c2fcb6ecf03a1c97d003551219519ea301b30,8,2,6,9.98461196144458e-05,7
0xbacc7b3d7c4cee6e9586171df3123f0babd2f373,3,3,0,2.1355870573250826e-05,7
0xbebebeb035351f58602e0c1c8b59ecbff5d5f47b,4,1,3,2.0527010672862867e-05,5
0xc02058e7cfd8ff89aab2f38f45a48efe28041d1d,3,1,2,2.034620511035288e-05,7
0xc0a572b0d4e1d938af365a77d013b9eb7716e7c8,1,1,0,2.284948073688011e-05,7
0xc0ce279697e9169f5901a805ea81bc272e4b63bf,2,1,1,2.0280496483616672e-05,7
0xc186632e260366f5e8de110e3bf0f08adb9a3cad,1,1,0,2.0280732508892317e-05,7
0xc1b320de40d043ead1231b4bb95927ccc246e366,2,1,1,5.070296480480641e-05,7
0xc1da99669b8fa5eff1e8b3ae3b11b7a9513239fb,15,8,7,2.2747202005002878e-05,7
0xc21ff9d7054aae5fb399856ef4832592e9f13ac0,2,1,1,2.6011561088303788e-05,7
0xc2b1a7d4bec1f16ca8b21f0385c6472b5aae37f2,2,1,1,2.0358835462682533e-05,6
0xc35d800ad559c481dda73d0b89dbc12774945512,2,1,1,3.759872823570778e-05,7
0xc457186148d56c5ac4eef96bb76b820af8cb2f2b,7,6,1,2.7086048904637255e-05,3
0xc593d730e1c615aaa852a4efa4b2680f01bc38db,2,1,1,2.0387252224835032e-05,0
0xc7ea1e07b04e494bcf7124cb8283db1f153f9756,1,1,0,4.316792107232391e-05,7
0xc8c58b48f49adebb4131ad7c9140089491a596ce,1,1,0,2.029562823892055e-05,7
0xc9938fecba9ccede7b66aec5f8dc58e7cd3eb344,2,1,1,2.0363537228400663e-05,6
0xcaab719b90b5ac526cc77395ffd1aab6b920d3b9,1,1,0,2.179588314188468e-05,7
0xcae6b3e3996d6278e0cf71faad71ae0a6738ae6c,2,1,1,2.0419117431789996e-05,6
0xcb112134fa54100e4eadfef8bcbe1273f758cb85,6,1,5,2.099915231770198e-05,0
0xcb184e5307c3cff043c0a788e115b11b2a77ca1a,6,6,0,3.096202822702219e-05,12
0xcd41179902acafd32b5be0d900a4f47f86725737,2,1,1,2.0463465621057163e-05,7
0xcdd704d0eaf91baf81b483960249a9b80b482cb9,2,1,1,2.0333773887342606e-05,2
0xce1923d2242bba540f1d56c8e23b1fbeae2596dc,15,7,8,2.371049373388307e-05,7
0xce201e045eb806b4833ca95f05312e12cf3e4b52,3,2,1,2.4550030491529468e-05,7
0xce7d46d1d523be4a298d556fecc55834513dfa97,3,1,2,2.1519240131600383e-05,7
0xd18cd87671746e78f6fa8e68eebada73598e1993,2,1,1,2.042300379399883e-05,0
0xd4313fab26f6b8a972c68900d73a9e6258247819,6,4,2,2.230263545141031e-05,7
0xd4f857e7be7cc5655da6344affc38598952a143a,4,2,2,2.050073728810223e-05,3
0xd5beda146abee7546b5bf9e725b32546f62d8961,6,2,4,2.270649040026718e-05,7
0xd9b3b89c7967959e67d054b43dba1cd8de8be18e,2,1,1,2.0313563489199908e-05,2
0xd9c4d225d908146eda6a19140ed81bb10e428981,3,1,2,2.2325739755900634e-05,7
0xdbf3204ecf63c26c06685140edffb2172079f058,6,3,3,2.0471502541120907e-05,7
0xdccf6f7b78165b2475352adfe3c25e330529eec4,1,1,0,2.2188681035496685e-05,7
0xdf7bce80c328ad90817a605a8bddd9a973c91ea4,3,1,2,2.1532926136599746e-05,7
0xdf8139e9bebecadecf48bec8c8064ccefb618e2b,6,4,2,2.0885039980509125e-05,7
0xe1a7be126638302d7a50ce63c603c3b40ed2e170,1,1,0,2.0341729197886075e-05,7
0xe38d20a19a3a3e180cb1a3bb3fb8203388831b9c,2,1,1,2.041800712549113e-05,3
0xe699a85ea83adad57f3510be8acd9d37f9e9b5d4,13,5,8,2.6487942357171353e-05,7
0xe7df6eaf1660f1c4160801fe061f67fe6df08992,10,6,4,2.0321945489731074e-05,7
0xe8c519f58cae44a7f9351962a4ddc11e7f5b6e99,3,2,1,2.040033883058897e-05,7
0xea3b6be4bfd07160baa17b8805a50d67cdb4123e,1,1,0,2.0325209043539965e-05,7
0xea7178c5d8e3423b901ffd513dfbb8eba0786186,2,2,0,2.034840421214912e-05,7
0xee29d15700351bde26169f4a6d39a72238a3062c,2,1,1,2.0453421144887283e-05,22
0xee543b71113ea14e2acc55ee7b92d9cee0837164,9,4,5,2.369638923736751e-05,7
